RestaurantID,RestaurantName,CityID,CuisineID
REST01642,Mcgrath LLC,CITY02412,CUIS00504
REST01643,Ruiz Inc,CITY04191,CUIS01421
REST01644,"Smith, Thomas and Dalton",CITY03448,CUIS03312
REST01645,Wilson-Frazier,CITY02459,CUIS03847
REST01646,Mcmahon-Hogan,CITY01225,CUIS03296
REST01647,"Hayes, Henderson and Vincent",CITY03789,CUIS03658
REST01648,York Group,CITY01842,CUIS02591
REST01649,Mendoza-Brown,CITY01054,CUIS02133
REST01650,Kirby-Dickerson,CITY03440,CUIS03250
REST01651,Taylor-Gonzalez,CITY02878,CUIS01664
REST01652,"Ramsey, Holmes and Carter",CITY00609,CUIS03189
REST01653,"Martinez, Hernandez and Hernandez",CITY02206,CUIS04803
REST01654,Barrera PLC,CITY04218,CUIS04137
REST01655,Bradford Ltd,CITY01593,CUIS00498
REST01656,Erickson and Sons,CITY01586,CUIS02797
REST01657,"Rowe, Bishop and Perez",CITY01720,CUIS02867
REST01658,"Flores, Green and White",CITY03002,CUIS03343
REST01659,Taylor-Reyes,CITY04911,CUIS00555
REST01660,Fernandez-Dorsey,CITY01704,CUIS03473
REST01661,"Watts, Herrera and Mendez",CITY01541,CUIS02522
REST01662,"Hudson, Foster and Beck",CITY04738,CUIS02068
REST01663,Jackson LLC,CITY01665,CUIS01643
REST01664,"Green, Baker and Mendoza",CITY01213,CUIS03465
REST01665,Gonzalez-Garcia,CITY00975,CUIS03705
REST01666,Rogers Ltd,CITY03918,CUIS04128
REST01667,Jimenez and Sons,CITY02465,CUIS04838
REST01668,"Morris, Randall and Torres",CITY02482,CUIS00835
REST01669,"Cooper, Jenkins and Barnes",CITY02857,CUIS04229
REST01670,Rice-Diaz,CITY01193,CUIS01010
REST01671,"Mills, Lynch and Hansen",CITY03428,CUIS00156
REST01672,Knight-Goodwin,CITY00494,CUIS00621
REST01673,Thompson PLC,CITY04414,CUIS04989
REST01674,Adams-Luna,CITY00475,CUIS03522
REST01675,"Hayes, Campbell and Patton",CITY02357,CUIS00938
REST01676,Stewart Ltd,CITY02231,CUIS04314
REST01677,"Reilly, Lara and Taylor",CITY00099,CUIS00138
REST01678,Lawrence-Waters,CITY04558,CUIS00133
REST01679,Parsons-Matthews,CITY03742,CUIS03383
REST01680,Pearson and Sons,CITY04667,CUIS03838
REST01681,Davis Inc,CITY04697,CUIS03999
REST01682,Parrish-Brown,CITY02731,CUIS00304
REST01683,"Ramirez, Ross and Harris",CITY02902,CUIS04496
REST01684,Lopez-Hall,CITY02426,CUIS04845
REST01685,Ross-Hobbs,CITY04249,CUIS02615
REST01686,"Moore, Watson and Patel",CITY04872,CUIS02883
REST01687,"Miranda, Miller and Griffin",CITY04156,CUIS04020
REST01688,Wood-Cross,CITY02677,CUIS00227
REST01689,Edwards LLC,CITY00559,CUIS01860
REST01690,Lopez-Franklin,CITY00806,CUIS00961
REST01691,"Sosa, Best and Robinson",CITY01653,CUIS01049
REST01692,Tucker-White,CITY00065,CUIS01407
REST01693,Davis-Martin,CITY00513,CUIS01554
REST01694,Brown Group,CITY04873,CUIS04813
REST01695,Webb Inc,CITY02046,CUIS00690
REST01696,Ramsey and Sons,CITY03963,CUIS01894
REST01697,"Wu, Vang and Reeves",CITY04746,CUIS03528
REST01698,Atkins LLC,CITY03215,CUIS03212
REST01699,"Smith, Collins and Whitehead",CITY04960,CUIS00884
REST01700,"Turner, Robinson and Simpson",CITY00742,CUIS01241
REST01701,"Berger, Kelly and Cooper",CITY04651,CUIS04048
REST01702,Medina-Johnson,CITY02560,CUIS00821
REST01703,Sloan-Bates,CITY00416,CUIS03501
REST01704,"Wilson, Rasmussen and Michael",CITY00659,CUIS02444
REST01705,Figueroa-Gonzalez,CITY02703,CUIS01520
REST01706,"Shepherd, Williams and Holmes",CITY02752,CUIS03055
REST01707,Wise Ltd,CITY03742,CUIS00916
REST01708,"Vaughn, Welch and Tanner",CITY00977,CUIS02543
REST01709,Hartman PLC,CITY01469,CUIS04456
REST01710,"Zhang, Coleman and Lewis",CITY02437,CUIS04675
REST01711,Washington-Williams,CITY03022,CUIS01574
REST01712,"Walker, Pham and Green",CITY01648,CUIS03788
REST01713,Chavez PLC,CITY00322,CUIS03443
REST01714,Peck-Bowen,CITY01286,CUIS02029
REST01715,"Davis, Hill and Haynes",CITY00801,CUIS01151
REST01716,Johnson-Figueroa,CITY03336,CUIS03219
REST01717,Diaz-Jones,CITY03714,CUIS01994
REST01718,Greene-Hodges,CITY01324,CUIS03955
REST01719,"Grant, Davis and Edwards",CITY03928,CUIS01861
REST01720,"Harrison, King and Perez",CITY00482,CUIS03762
REST01721,"Herrera, Thomas and Garcia",CITY03729,CUIS02100
REST01722,Marshall Group,CITY01950,CUIS00376
REST01723,Allen-Jimenez,CITY02162,CUIS01761
REST01724,Smith Group,CITY04602,CUIS00403
REST01725,Evans-Nguyen,CITY04545,CUIS04019
REST01726,"Brown, Holt and House",CITY03391,CUIS04822
REST01727,"Donaldson, Strickland and Flynn",CITY02319,CUIS04716
REST01728,"Avery, Smith and Brown",CITY01480,CUIS00507
REST01729,Wilkins PLC,CITY01296,CUIS04702
REST01730,Smith Ltd,CITY04893,CUIS03097
REST01731,Crawford-Weeks,CITY02528,CUIS03059
REST01732,"Matthews, Stevenson and Davis",CITY00476,CUIS00072
REST01733,Mcdaniel Group,CITY01786,CUIS00194
REST01734,Howe LLC,CITY02372,CUIS00690
REST01735,"Phillips, Jackson and Gallagher",CITY01235,CUIS04267
REST01736,Petersen-Montoya,CITY03662,CUIS04802
REST01737,Wright-White,CITY03814,CUIS00715
REST01738,Hunter LLC,CITY01790,CUIS02679
REST01739,Morrow and Sons,CITY01769,CUIS04501
REST01740,Silva and Sons,CITY01040,CUIS00634
REST01741,"Smith, Thomas and Brown",CITY02434,CUIS00024
REST01742,"Jones, Humphrey and Gordon",CITY01881,CUIS04603
REST01743,"Chen, Bennett and Rivera",CITY04222,CUIS00773
REST01744,Wang and Sons,CITY01058,CUIS00234
REST01745,"Carter, Montes and Ford",CITY03111,CUIS00142
REST01746,Cantrell Group,CITY03718,CUIS04721
REST01747,Lewis Inc,CITY02781,CUIS00999
REST01748,Grant PLC,CITY04713,CUIS00719
REST01749,Bowen-Valdez,CITY04742,CUIS00045
REST01750,Rogers Ltd,CITY01812,CUIS04599
REST01751,"Robinson, Mcclain and Pearson",CITY01621,CUIS02957
REST01752,"Parker, Hernandez and Heath",CITY00236,CUIS03756
REST01753,"Frank, Wright and Santos",CITY04006,CUIS04299
REST01754,Leonard-Nichols,CITY01087,CUIS02908
REST01755,King Ltd,CITY01836,CUIS04248
REST01756,Gomez Inc,CITY02726,CUIS03899
REST01757,Vasquez-Mosley,CITY02685,CUIS03956
REST01758,Sawyer-Anderson,CITY03782,CUIS03186
REST01759,Peters-Casey,CITY04442,CUIS02085
REST01760,"Bird, Lee and Miller",CITY00149,CUIS03144
REST01761,Smith Ltd,CITY00664,CUIS01855
REST01762,Gordon Group,CITY04648,CUIS00718
REST01763,Reyes PLC,CITY03093,CUIS04507
REST01764,Crawford Group,CITY03311,CUIS02094
REST01765,"Johnson, Velez and Mckenzie",CITY03398,CUIS02644
REST01766,"Small, Nguyen and Porter",CITY00733,CUIS03235
REST01767,Shields-Steele,CITY00930,CUIS02820
REST01768,Thompson-Meyer,CITY00934,CUIS02322
REST01769,Clark-Lee,CITY02974,CUIS01639
REST01770,Jones-Marshall,CITY01516,CUIS02115
REST01771,"Hernandez, Boyd and Foster",CITY02395,CUIS00087
REST01772,Nelson-Dean,CITY02399,CUIS03168
REST01773,"Lopez, Garcia and Jackson",CITY02954,CUIS01601
REST01774,"Brooks, Johnson and Barber",CITY02830,CUIS00076
REST01775,"Robertson, Hampton and Mccann",CITY02879,CUIS00704
REST01776,Taylor-Harris,CITY00076,CUIS00824
REST01777,"Spence, Blair and Mcpherson",CITY00990,CUIS02933
REST01778,Gilbert-Mason,CITY03941,CUIS02042
REST01779,Shah-Phillips,CITY02257,CUIS02021
REST01780,Collins-Hamilton,CITY01410,CUIS00761
REST01781,"Banks, Henderson and Nolan",CITY00185,CUIS00808
REST01782,Collins-Johnson,CITY03652,CUIS02179
REST01783,"Henderson, Tran and Knight",CITY03109,CUIS00814
REST01784,"Mitchell, Gilbert and Long",CITY02660,CUIS03127
REST01785,"Finley, Fields and Bishop",CITY02832,CUIS02058
REST01786,Figueroa-Jones,CITY03412,CUIS03651
REST01787,"Higgins, Medina and Lewis",CITY02810,CUIS01324
REST01788,Gray Group,CITY00443,CUIS00933
REST01789,Fleming LLC,CITY00755,CUIS04284
REST01790,Santiago and Sons,CITY00285,CUIS03855
REST01791,Ayala PLC,CITY01546,CUIS04232
REST01792,Anderson PLC,CITY04077,CUIS00747
REST01793,Jones Group,CITY03151,CUIS03703
REST01794,"Davis, Barron and Hart",CITY02009,CUIS02788
REST01795,Howard-Thompson,CITY01574,CUIS02259
REST01796,Sanchez Inc,CITY01383,CUIS02467
REST01797,"Fox, Rodriguez and Allen",CITY01553,CUIS01650
REST01798,Martinez LLC,CITY01917,CUIS03342
REST01799,Moore-Boyer,CITY02660,CUIS00228
REST01800,Butler-Delacruz,CITY02034,CUIS01148
REST01801,Hernandez-Powell,CITY04471,CUIS01130
REST01802,Gates-Daniel,CITY01898,CUIS04113
REST01803,Howard-Oliver,CITY01067,CUIS00004
REST01804,Mills-Gonzalez,CITY02732,CUIS01562
REST01805,Marquez LLC,CITY01978,CUIS02683
REST01806,Morgan Inc,CITY00514,CUIS00061
REST01807,Davis Inc,CITY04094,CUIS01536
REST01808,"Ramos, Jackson and Ball",CITY03306,CUIS00322
REST01809,"Wade, Nichols and Patton",CITY00511,CUIS04972
REST01810,"Henderson, Ramirez and Farley",CITY04502,CUIS04644
REST01811,"Smith, Miller and Duarte",CITY01419,CUIS00619
REST01812,Anderson Group,CITY03142,CUIS01168
REST01813,Palmer Inc,CITY02990,CUIS02906
REST01814,"Curtis, Hooper and Mckinney",CITY04304,CUIS04048
REST01815,Butler-Roberts,CITY00922,CUIS00237
REST01816,Murray-Thompson,CITY03529,CUIS02142
REST01817,"Daniels, Ward and Elliott",CITY03626,CUIS00031
REST01818,Jefferson PLC,CITY02609,CUIS01362
REST01819,Eaton-Lee,CITY00117,CUIS03381
REST01820,Washington-Parrish,CITY03643,CUIS04945
REST01821,Pope-Fox,CITY04911,CUIS01229
REST01822,Hoffman and Sons,CITY03173,CUIS04506
REST01823,Clark-Barton,CITY01519,CUIS01288
REST01824,"Randall, Smith and Holmes",CITY02840,CUIS01436
REST01825,Martinez Ltd,CITY04488,CUIS01158
REST01826,"Sanders, Williams and Melton",CITY02128,CUIS01079
REST01827,"Smith, Hall and Hernandez",CITY02379,CUIS00098
REST01828,Meyer Group,CITY01798,CUIS03138
REST01829,"Bright, Harris and Barrera",CITY03718,CUIS03048
REST01830,"Smith, Alexander and Ibarra",CITY00273,CUIS02799
REST01831,"Hill, Smith and House",CITY02641,CUIS02400
REST01832,Dillon-Bowen,CITY03666,CUIS00503
REST01833,Lawrence Group,CITY02206,CUIS00123
REST01834,"Garcia, Leon and Henderson",CITY00325,CUIS01534
REST01835,Higgins-Stark,CITY03496,CUIS04273
REST01836,Marsh Inc,CITY01913,CUIS04819
REST01837,Flores LLC,CITY04885,CUIS03312
REST01838,"Watson, Reed and Rice",CITY04776,CUIS03775
REST01839,Byrd-Jordan,CITY00171,CUIS00183
REST01840,Mason Group,CITY02103,CUIS01330
REST01841,Colon Group,CITY03596,CUIS04020
REST01842,"Cantu, Nelson and Walls",CITY00408,CUIS03708
REST01843,Patel-Williams,CITY02045,CUIS01910
REST01844,Romero-Perez,CITY04534,CUIS02861
REST01845,Rodriguez Ltd,CITY00965,CUIS00893
REST01846,"Jones, Morris and Wilson",CITY01009,CUIS01637
REST01847,"Hooper, Pope and Avery",CITY00731,CUIS04663
REST01848,Sherman-Lawson,CITY01303,CUIS03601
REST01849,"Davis, Kane and Snyder",CITY01481,CUIS01126
REST01850,Jones-Kline,CITY03485,CUIS04906
REST01851,Allen-Hopkins,CITY03365,CUIS01834
REST01852,Weaver-Bailey,CITY03537,CUIS02611
REST01853,Bradford-Williams,CITY03849,CUIS03850
REST01854,"Brock, Patterson and Martin",CITY00505,CUIS03428
REST01855,Brown LLC,CITY03476,CUIS02018
REST01856,Cooper-Miller,CITY04644,CUIS01349
REST01857,Bradshaw-Becker,CITY02041,CUIS04381
REST01858,"Scott, Marsh and Thornton",CITY04129,CUIS03246
REST01859,Villa PLC,CITY00435,CUIS00481
REST01860,Nelson-Wagner,CITY03222,CUIS03751
REST01861,"Carroll, Smith and Horn",CITY03152,CUIS01741
REST01862,Cooper-Newton,CITY00255,CUIS03420
REST01863,"Gonzales, Russell and Jones",CITY00325,CUIS01611
REST01864,"Young, Kelly and Hughes",CITY00933,CUIS02910
REST01865,Smith-Fry,CITY03651,CUIS00342
REST01866,"Marks, Rodriguez and Cox",CITY00909,CUIS02622
REST01867,"Bradley, Wong and Gibson",CITY00035,CUIS02936
REST01868,Hurley-Gonzalez,CITY01455,CUIS03968
REST01869,"Castaneda, Wong and Williams",CITY03026,CUIS01645
REST01870,Coleman-Lopez,CITY00985,CUIS02633
REST01871,Larsen and Sons,CITY00362,CUIS03878
REST01872,Miller Inc,CITY04777,CUIS02282
REST01873,"Lambert, Long and Higgins",CITY03563,CUIS01751
REST01874,Ramsey Ltd,CITY01460,CUIS03198
REST01875,Richardson PLC,CITY03748,CUIS04194
REST01876,Wang-Callahan,CITY04024,CUIS01674
REST01877,Grant-Barrett,CITY04849,CUIS04222
REST01878,"Brown, Wagner and House",CITY00758,CUIS00520
REST01879,Decker-Martin,CITY02040,CUIS04662
REST01880,Larsen-Mcgee,CITY02003,CUIS00537
REST01881,Smith Group,CITY01913,CUIS01738
REST01882,Neal-Rice,CITY01172,CUIS04538
REST01883,Atkins Ltd,CITY03683,CUIS02752
REST01884,"Martinez, Strickland and Campos",CITY04308,CUIS00655
REST01885,Griffin PLC,CITY01192,CUIS04782
REST01886,Morton PLC,CITY02663,CUIS04166
REST01887,Heath and Sons,CITY03591,CUIS03695
REST01888,"Cook, Williams and Harris",CITY00221,CUIS02736
REST01889,Smith LLC,CITY04702,CUIS02411
REST01890,Reynolds Inc,CITY03500,CUIS00240
REST01891,Gonzalez Ltd,CITY00254,CUIS02421
REST01892,"Nash, Butler and Shaw",CITY01375,CUIS00737
REST01893,Cabrera and Sons,CITY03742,CUIS03036
REST01894,"Lee, Rios and Wade",CITY01807,CUIS03425
REST01895,"Martinez, Sandoval and Keller",CITY04250,CUIS01791
REST01896,"Brown, Cline and Deleon",CITY01192,CUIS03030
REST01897,"Rivera, Gray and Eaton",CITY04795,CUIS00593
REST01898,Schneider-Boyd,CITY00215,CUIS03441
REST01899,Bishop-Garza,CITY00216,CUIS03630
REST01900,Beasley-Silva,CITY00167,CUIS01187
REST01901,Travis Group,CITY01122,CUIS03988
REST01902,Ellis PLC,CITY02806,CUIS04768
REST01903,"Bonilla, Martinez and Price",CITY03343,CUIS04576
REST01904,Perez-Parker,CITY04929,CUIS04958
REST01905,"Jones, Chavez and Lopez",CITY02642,CUIS03855
REST01906,Wolf-Farrell,CITY03442,CUIS01268
REST01907,Bullock Inc,CITY03412,CUIS00424
REST01908,Medina-Brooks,CITY04659,CUIS00335
REST01909,"Farmer, Hoover and Davis",CITY02699,CUIS03782
REST01910,"Gardner, Blake and Garcia",CITY00745,CUIS04472
REST01911,Montoya Inc,CITY03344,CUIS00400
REST01912,"Matthews, Russo and Hoffman",CITY00158,CUIS04849
REST01913,"Farmer, Deleon and Bartlett",CITY00692,CUIS03032
REST01914,Kelly PLC,CITY00135,CUIS03792
REST01915,Kramer Ltd,CITY01285,CUIS02707
REST01916,Carter Ltd,CITY00817,CUIS04174
REST01917,"Miller, Fitzgerald and Trevino",CITY04912,CUIS03997
REST01918,Ingram PLC,CITY00027,CUIS01340
REST01919,"Hardy, Evans and Young",CITY03241,CUIS04727
REST01920,Travis-Lane,CITY04493,CUIS03437
REST01921,Ramos PLC,CITY00447,CUIS01653
REST01922,Warren LLC,CITY01325,CUIS01095
REST01923,Lester-Liu,CITY03357,CUIS04330
REST01924,Hernandez-Ray,CITY02942,CUIS04253
REST01925,Pennington-West,CITY03578,CUIS03512
REST01926,Stewart and Sons,CITY04117,CUIS02976
REST01927,Sharp and Sons,CITY00997,CUIS04481
REST01928,Marshall-Burke,CITY01646,CUIS02339
REST01929,"Goodman, Cohen and Sullivan",CITY01097,CUIS00536
REST01930,"Brown, Williams and Vargas",CITY02016,CUIS01887
REST01931,Park LLC,CITY01539,CUIS02273
REST01932,Lawson PLC,CITY00251,CUIS03844
REST01933,Leach and Sons,CITY03183,CUIS00191
REST01934,Robertson Group,CITY00016,CUIS00940
REST01935,Little and Sons,CITY01399,CUIS02612
REST01936,Ryan Ltd,CITY02820,CUIS04067
REST01937,Ruiz-Adams,CITY02531,CUIS01134
REST01938,"Jackson, Wheeler and Nguyen",CITY00601,CUIS00940
REST01939,"Crawford, Flores and Mcdonald",CITY00254,CUIS04754
REST01940,"Martinez, Davis and Arias",CITY03835,CUIS04994
REST01941,Williams-Garcia,CITY00689,CUIS04494
REST01942,Williams-Sanchez,CITY00718,CUIS03426
REST01943,Espinoza-Adams,CITY00672,CUIS02347
REST01944,Jackson Group,CITY02983,CUIS00137
REST01945,"Graves, Jimenez and Lee",CITY02726,CUIS01202
REST01946,Mitchell-Adams,CITY03402,CUIS00447
REST01947,"Turner, Perry and Perez",CITY02753,CUIS04935
REST01948,Schmidt-Santos,CITY00184,CUIS03973
REST01949,"Thomas, Houston and Hall",CITY03493,CUIS03510
REST01950,Johnson-Smith,CITY01596,CUIS02014
REST01951,"Bird, Rose and Gonzalez",CITY04496,CUIS02101
REST01952,Orozco-Abbott,CITY00794,CUIS01127
REST01953,Spears-Phillips,CITY00196,CUIS00570
REST01954,"Barnes, Jackson and Ray",CITY04706,CUIS02829
REST01955,Jenkins-Petersen,CITY03146,CUIS04717
REST01956,"Cortez, Davis and Buchanan",CITY01282,CUIS03169
REST01957,"Hall, Hughes and Austin",CITY02233,CUIS03363
REST01958,"Williams, Bray and Ortiz",CITY02084,CUIS03100
REST01959,Davis-Bishop,CITY01213,CUIS04360
REST01960,"Walker, Patterson and Floyd",CITY00986,CUIS04807
REST01961,"Patel, Jones and Williams",CITY02645,CUIS03352
REST01962,Gonzalez-Vasquez,CITY00587,CUIS04205
REST01963,Hernandez-Roberts,CITY02835,CUIS03513
REST01964,Mullins and Sons,CITY00023,CUIS01290
REST01965,"Ashley, Mcgee and Santiago",CITY02629,CUIS00187
REST01966,Smith LLC,CITY02384,CUIS00840
REST01967,"Freeman, Young and Young",CITY03986,CUIS02887
REST01968,Hernandez Inc,CITY01757,CUIS02230
REST01969,Scott Inc,CITY01682,CUIS02599
REST01970,Rodriguez Group,CITY00054,CUIS03277
REST01971,"Allen, Johnson and Richardson",CITY02225,CUIS02691
REST01972,"West, Gill and Duncan",CITY02472,CUIS02872
REST01973,Buck-Jones,CITY00714,CUIS03213
REST01974,Myers PLC,CITY02560,CUIS00119
REST01975,Wells-Stevens,CITY01370,CUIS01652
REST01976,Hayes PLC,CITY03320,CUIS01135
REST01977,Freeman LLC,CITY00788,CUIS02658
REST01978,"Woods, Huynh and Garcia",CITY04245,CUIS03092
REST01979,Sellers-Bennett,CITY03756,CUIS02559
REST01980,King LLC,CITY02964,CUIS02776
REST01981,Wise-Stewart,CITY04590,CUIS04778
REST01982,"Foster, Calhoun and Franklin",CITY00799,CUIS04642
REST01983,Garcia and Sons,CITY03660,CUIS02726
REST01984,Stuart Group,CITY04549,CUIS02357
REST01985,Lewis and Sons,CITY03302,CUIS03857
REST01986,"Evans, Hawkins and Thomas",CITY02525,CUIS02045
REST01987,"Martinez, Fields and Fisher",CITY03784,CUIS04041
REST01988,Baird PLC,CITY04146,CUIS01300
REST01989,Campbell-Carroll,CITY04822,CUIS01601
REST01990,"Edwards, Doyle and Schmidt",CITY02102,CUIS00119
REST01991,Jackson-Payne,CITY00927,CUIS04898
REST01992,Elliott-Sanchez,CITY04079,CUIS00404
REST01993,"Lam, Rojas and Thomas",CITY00095,CUIS03147
REST01994,Day and Sons,CITY02032,CUIS04335
REST01995,Padilla-Flowers,CITY04912,CUIS01979
REST01996,Ward PLC,CITY04838,CUIS03448
REST01997,"Phillips, Weber and Stone",CITY02981,CUIS01257
REST01998,Morton-Jackson,CITY02245,CUIS03592
REST01999,Russo LLC,CITY02578,CUIS03812
REST02000,Brooks-Andrade,CITY01770,CUIS04939
REST02001,Proctor-Davies,CITY01445,CUIS02998
REST02002,"Anderson, Hawkins and Hudson",CITY00790,CUIS03535
REST02003,Price Group,CITY00590,CUIS02803
REST02004,"Booker, Hickman and Long",CITY04396,CUIS02272
REST02005,King-Turner,CITY00079,CUIS03878
REST02006,Kennedy LLC,CITY00727,CUIS02035
REST02007,Acosta PLC,CITY01250,CUIS03868
REST02008,"Gutierrez, Fisher and Snyder",CITY02138,CUIS04009
REST02009,Miller PLC,CITY01593,CUIS03110
REST02010,Hall-Rodriguez,CITY02211,CUIS02022
REST02011,Freeman-Cochran,CITY04175,CUIS01888
REST02012,"Reese, Trujillo and Gonzales",CITY04526,CUIS00613
REST02013,"Hester, Ellis and Kim",CITY01558,CUIS02851
REST02014,Wong-Harding,CITY00879,CUIS00194
REST02015,Dominguez LLC,CITY03289,CUIS02803
REST02016,"Fletcher, Thompson and Riddle",CITY00592,CUIS04932
REST02017,Craig-Rios,CITY04179,CUIS02406
REST02018,Wiley-Mcdonald,CITY02231,CUIS03474
REST02019,Webster-Cole,CITY03778,CUIS02741
REST02020,Davis-Cabrera,CITY01498,CUIS02578
REST02021,Olson-Johnston,CITY00878,CUIS03419
REST02022,Boyd-Hancock,CITY02482,CUIS02299
REST02023,"Shelton, Gross and Jones",CITY03704,CUIS01866
REST02024,Arnold and Sons,CITY02664,CUIS01537
REST02025,"Kennedy, Hammond and Hanna",CITY02996,CUIS03582
REST02026,Hughes Inc,CITY01061,CUIS04102
REST02027,"Harris, Hamilton and Mcguire",CITY03832,CUIS00241
REST02028,Lawrence Ltd,CITY03954,CUIS03538
REST02029,"Torres, Gutierrez and Allen",CITY00527,CUIS04736
REST02030,"Mcdaniel, Jacobs and Larson",CITY04987,CUIS04703
REST02031,"Johnson, Hale and Thompson",CITY01633,CUIS03457
REST02032,"Mckay, Anderson and Bowen",CITY03132,CUIS01383
REST02033,"Robinson, Lopez and Burns",CITY03362,CUIS03701
REST02034,Shields-Blake,CITY02595,CUIS00245
REST02035,Hinton PLC,CITY00984,CUIS01372
REST02036,Wolfe-Gaines,CITY03826,CUIS00506
REST02037,Wong-Castillo,CITY02552,CUIS04083
REST02038,Smith Inc,CITY04485,CUIS03180
REST02039,Webb PLC,CITY01932,CUIS00634
REST02040,"Cline, Gonzalez and Cunningham",CITY04090,CUIS04928
REST02041,"Smith, Thomas and Perez",CITY01570,CUIS04344
REST02042,"Scott, Rice and Mcguire",CITY01899,CUIS01141
REST02043,"Hill, Harvey and Murphy",CITY00644,CUIS01559
REST02044,"Johnson, Murray and Franklin",CITY03001,CUIS01386
REST02045,Jordan PLC,CITY03921,CUIS03384
REST02046,Norman-Stewart,CITY01764,CUIS02782
REST02047,Solis-Guerra,CITY03288,CUIS02750
REST02048,"Hunter, Price and Smith",CITY03509,CUIS02995
REST02049,Alvarado and Sons,CITY03688,CUIS01975
REST02050,"Scott, White and Nichols",CITY01987,CUIS01811
REST02051,"Dominguez, Powell and Smith",CITY04272,CUIS00502
REST02052,"Campbell, Stein and Edwards",CITY03277,CUIS00432
REST02053,Chambers PLC,CITY03217,CUIS01210
REST02054,Moore-Rodriguez,CITY02703,CUIS02294
REST02055,"Thompson, Taylor and Donaldson",CITY03165,CUIS02139
REST02056,Price Inc,CITY00805,CUIS01484
REST02057,Graves-Vasquez,CITY04151,CUIS04422
REST02058,Bowers-Williams,CITY00082,CUIS00596
REST02059,Mitchell PLC,CITY00860,CUIS03760
REST02060,"Guzman, Johnson and Vega",CITY00179,CUIS03659
REST02061,"Mccann, Carter and Rodriguez",CITY04157,CUIS03879
REST02062,Potter-Hayes,CITY02348,CUIS02210
REST02063,"Clarke, Phillips and Solomon",CITY00318,CUIS04916
REST02064,Williams PLC,CITY04231,CUIS01345
REST02065,Fisher-Myers,CITY03792,CUIS01617
REST02066,Patel-Jordan,CITY03657,CUIS03390
REST02067,Brown Ltd,CITY01730,CUIS04389
REST02068,"Harris, Anderson and Daniel",CITY01464,CUIS00188
REST02069,Farley Ltd,CITY02235,CUIS00968
REST02070,Torres Group,CITY01022,CUIS02705
REST02071,Butler Group,CITY01908,CUIS04129
REST02072,"Hernandez, Camacho and Randolph",CITY00420,CUIS03451
REST02073,Garcia LLC,CITY00404,CUIS04520
REST02074,Crosby-Bryant,CITY01516,CUIS02281
REST02075,"Allen, Santiago and Taylor",CITY01486,CUIS04242
REST02076,Farley LLC,CITY04902,CUIS04887
REST02077,"Wong, Thompson and Figueroa",CITY00484,CUIS04860
REST02078,"Hernandez, Wilkinson and Cook",CITY02685,CUIS03496
REST02079,"Wood, Watts and Scott",CITY01084,CUIS04124
REST02080,"Hardy, Martinez and Leonard",CITY02719,CUIS03102
REST02081,"Hahn, Mcfarland and Carrillo",CITY03662,CUIS00722
REST02082,Thompson-Cobb,CITY04930,CUIS00151
REST02083,Carpenter-Hernandez,CITY03478,CUIS03789
REST02084,Mendoza PLC,CITY02625,CUIS04765
REST02085,Lawson-Cortez,CITY01720,CUIS00595
